Wall time,Step,Value
1647152510.655606,2173999,100.0
1647152531.364877,2174999,100.0
1647152634.878299,2179999,100.0
1647152676.364851,2181999,100.0
1647152697.2287157,2182999,100.0
1647152738.412155,2184999,100.0
1647152759.179919,2185999,100.0
1647152821.00181,2188999,100.0
1647152841.557996,2189999,100.0
1647152944.822913,2194999,100.0
1647152985.95403,2196999,100.0
1647153027.163553,2198999,100.0
1647153047.773532,2199999,100.0
1647153089.132422,2201999,100.0
1647153172.145763,2205999,100.0
1647153192.769245,2206999,100.0
1647153254.808553,2209999,100.0
1647153275.493967,2210999,100.0
1647153358.138151,2214999,100.0
1647153440.725676,2218999,100.0
1647153502.773733,2221999,100.0
1647153626.911709,2227999,100.0
1647153647.63121,2228999,100.0
1647153689.01283,2230999,100.0
1647153730.308091,2232999,100.0
1647153771.374614,2234999,100.0
1647153812.534,2236999,100.0
1647153894.992053,2240999,100.0
1647153915.641921,2241999,100.0
1647153936.331975,2242999,100.0
1647154102.177551,2250999,100.0
1647154164.304974,2253999,100.0
1647154205.6389933,2255999,100.0
1647154247.216137,2257999,100.0
1647154267.920499,2258999,100.0
1647154398.888296,2264999,100.0
1647154507.494129,2269999,100.0
1647154529.17464,2270999,100.0
1647154550.964673,2271999,100.0
1647154615.88784,2274999,100.0
1647154637.689563,2275999,100.0
1647154721.831885,2279999,100.0
1647154742.780111,2280999,100.0
1647154763.702352,2281999,100.0
1647154805.878272,2283999,100.0
1647154868.993776,2286999,100.0
1647154932.223305,2289999,100.0
1647154995.180741,2292999,100.0
1647155016.2260463,2293999,100.0
1647155037.2148123,2294999,100.0
1647155058.25371,2295999,100.0
1647155079.203322,2296999,100.0
1647155121.406822,2298999,100.0
1647155142.374223,2299999,100.0
1647155163.402063,2300999,100.0
1647155184.461136,2301999,100.0
1647155289.503514,2306999,100.0
1647155415.969475,2312999,100.0
1647155437.0776193,2313999,100.0
1647155458.207137,2314999,100.0
1647155542.237519,2318999,100.0
1647155563.302328,2319999,100.0
1647155668.1172543,2324999,100.0
1647155689.236906,2325999,100.0
1647155773.101466,2329999,100.0
1647155856.9252,2333999,100.0
1647155877.86424,2334999,100.0
1647155899.035356,2335999,100.0
1647155941.318142,2337999,100.0
1647155962.246741,2338999,100.0
1647156088.623036,2344999,100.0
1647156214.849474,2350999,100.0
1647156256.886976,2352999,100.0
1647156277.974884,2353999,100.0
1647156341.148712,2356999,100.0
1647156383.04262,2358999,100.0
1647156467.314158,2362999,100.0
1647156488.356545,2363999,100.0
1647156509.277587,2364999,100.0
1647156530.37971,2365999,100.0
1647156593.347053,2368999,100.0
1647156664.935833,2371999,100.0
1647156692.123095,2372999,100.0
1647156746.212154,2374999,100.0
1647156824.58874,2377999,100.0
1647156904.763686,2380999,100.0
1647156931.241133,2381999,100.0
1647157093.770058,2387999,100.0
1647157150.152885,2389999,100.0
1647157234.192464,2392999,100.0
1647157263.685414,2393999,100.0
1647157292.847127,2394999,100.0
1647157438.915444,2399999,100.0
1647157494.102738,2401999,100.0
1647157522.819177,2402999,100.0
1647157550.526591,2403999,100.0
1647157660.533316,2407999,100.0
1647157688.428728,2408999,100.0
1647157771.410961,2411999,100.0
1647157799.537443,2412999,100.0
1647157855.438792,2414999,100.0
1647157883.480852,2415999,100.0
1647157911.714816,2416999,100.0
1647157939.828262,2417999,100.0
1647157996.03032,2419999,100.0
1647158052.466301,2421999,100.0
1647158192.941245,2426999,100.0
